Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
transformers_4.23.0,src/transformers/models/blenderbot/tokenization_blenderbot.py,427,188,218,15,98,64,124,113,188,706.844923657418,9.48979591836735,12167.7560182518,675.986445458431,1282.19364493406,60,49.6816659915356
transformers_4.23.0,src/transformers/models/blenderbot/tokenization_blenderbot_fast.py,312,99,138,9,36,24,45,45,69,214.646625064904,5.625,2131.52548301296,118.418082389609,378.937863646748,27,62.2137428173594
transformers_4.23.0,src/transformers/models/blenderbot/modeling_tf_blenderbot.py,1476,502,1027,14,124,143,251,138,394,915.623311396779,14.1693548387097,39684.9429306479,2204.71905170266,2800.7586359706,144,22.2442852347088
transformers_4.23.0,src/transformers/models/pegasus_x/__init__.py,62,23,34,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,92.6799652842344
transformers_4.23.0,src/transformers/models/pegasus_x/configuration_pegasus_x.py,183,43,80,0,0,0,0,0,0,0,0,0,0,0,4,100
transformers_4.23.0,src/transformers/models/pegasus_x/modeling_pegasus_x.py,1692,667,1067,16,166,189,336,182,525,1288.25654560359,16.1927710843373,63825.2999774,3545.84999874444,3941.59218610432,169,17.7060544881202
transformers_4.23.0,src/transformers/models/nezha/__init__.py,74,23,46,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,91.4389435481603
transformers_4.23.0,src/transformers/models/nezha/configuration_nezha.py,110,25,47,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/nezha/modeling_nezha.py,1719,771,1227,16,182,214,371,198,585,1430.41862451616,16.3076923076923,72784.0621555595,4043.55900864219,4463.17362274657,205,6.49259030425104
transformers_4.23.0,src/transformers/models/dpr/modeling_tf_dpr.py,792,246,515,9,25,41,72,34,113,144.625729757349,12.96,7450.4875817543,413.915976764128,574.883301061288,60,45.9715914795052
transformers_4.23.0,src/transformers/models/dpr/modeling_dpr.py,676,231,415,9,30,55,100,39,155,175.736042881236,15,12288.5601588547,682.69778660304,819.237343923649,60,47.2598690345134
transformers_4.23.0,src/transformers/models/dpr/__init__.py,152,52,120,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,20,69.2537504963292
transformers_4.23.0,src/transformers/models/dpr/configuration_dpr.py,132,25,59,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/dpr/tokenization_dpr_fast.py,411,123,296,13,49,41,74,62,115,323.226498697479,9.81632653061224,6721.55854916429,373.419919398016,684.732575694491,32,54.2639028222691
transformers_4.23.0,src/transformers/models/dpr/convert_dpr_original_checkpoint_to_pytorch.py,143,94,103,6,14,10,17,20,27,68.8127439131334,3.64285714285714,425.092499047136,23.6162499470631,116.692058561959,23,61.668448329815
transformers_4.23.0,src/transformers/models/dpr/tokenization_dpr.py,411,122,297,14,49,41,74,63,115,328.423751270452,10.5714285714286,7266.66459271204,403.703588484002,687.38719120249,32,54.3023534383743
transformers_4.23.0,src/transformers/models/nystromformer/modeling_nystromformer.py,1127,533,841,15,136,176,292,151,468,1022.49830534417,16.1029411764706,54549.895481096,3030.54974894978,3387.57341800414,138,16.6347113834966
transformers_4.23.0,src/transformers/models/nystromformer/__init__.py,72,23,44,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,91.6811790568426
transformers_4.23.0,src/transformers/models/nystromformer/convert_nystromformer_original_pytorch_checkpoint_to_pytorch.py,112,65,76,6,31,25,49,37,74,169.08986062632,4.74193548387097,1828.01399068747,101.556332815971,385.499549056542,22,62.6595934697162
transformers_4.23.0,src/transformers/models/nystromformer/configuration_nystromformer.py,133,27,49,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/wavlm/convert_wavlm_original_s3prl_checkpoint_to_pytorch.py,110,59,70,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,7,80.6205714250733
transformers_4.23.0,src/transformers/models/wavlm/modeling_wavlm.py,1844,855,1287,19,232,273,477,251,750,1903.76221362502,19.5323275862069,116777.100047612,6487.61666931177,5978.65766546308,222,2.19936571055682
transformers_4.23.0,src/transformers/models/wavlm/convert_wavlm_original_pytorch_checkpoint_to_pytorch.py,208,107,154,9,53,46,88,62,134,332.10910910483,7.47169811320755,5961.38628328999,331.188126849444,797.862305591841,37,50.6882652383361
transformers_4.23.0,src/transformers/models/wavlm/__init__.py,63,23,38,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,92.0976746936954
transformers_4.23.0,src/transformers/models/wavlm/configuration_wavlm.py,339,73,141,2,9,5,11,11,16,30.5293250129808,1.22222222222222,67.6511072089072,3.75839484493929,55.3509058981968,7,68.360102025498
transformers_4.23.0,src/transformers/models/x_clip/modeling_x_clip.py,1497,615,941,17,172,185,323,189,508,1346.80440611002,15.9622093023256,61320.7289561341,3406.70716422967,3841.61915150431,135,22.1225497122306
transformers_4.23.0,src/transformers/models/x_clip/processing_x_clip.py,109,31,26,3,7,9,18,10,27,24.4063719565667,3.85714285714286,345.955083024698,19.2197268347055,89.6920585619588,12,47.5288313941766
transformers_4.23.0,src/transformers/models/x_clip/__init__.py,73,24,48,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,90.4133088412504
transformers_4.23.0,src/transformers/models/x_clip/configuration_x_clip.py,368,100,154,5,16,10,22,21,32,75.6096404744368,3.4375,483.154916505664,26.8419398058702,140.55415752892,18,64.169285615364
transformers_4.23.0,src/transformers/models/x_clip/convert_x_clip_original_pytorch_to_hf.py,387,253,322,8,71,77,146,79,223,460.632045484832,8.22535211267606,11562.7320337549,642.374001875274,1405.74310684349,67,33.8097659700391
transformers_4.23.0,src/transformers/models/sew/__init__.py,60,23,34,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,92.5173434722518
transformers_4.23.0,src/transformers/models/sew/modeling_sew.py,1218,569,838,19,173,188,327,192,515,1366.90130613658,17.9566473988439,70143.2560368352,3896.84755760196,3906.2556878714,148,17.586609778638
transformers_4.23.0,src/transformers/models/sew/convert_sew_original_pytorch_checkpoint_to_pytorch.py,305,180,243,10,65,54,102,75,156,424.673188795723,7.84615384615385,7624.07407716696,423.55967095372,971.695715717357,51,40.0969604825372
transformers_4.23.0,src/transformers/models/sew/configuration_sew.py,252,53,102,2,7,4,9,9,13,21.6514844544032,1.28571428571429,52.9830321669644,2.94350178705358,41.2090250187501,6,71.4766935552031
transformers_4.23.0,src/transformers/models/clip/modeling_flax_clip.py,1180,460,872,15,91,100,176,106,276,650.812671192209,14.5054945054945,26935.3404396315,1496.40780220175,1856.90604545944,106,22.3932465352785
transformers_4.23.0,src/transformers/models/clip/__init__.py,177,81,142,1,10,10,10,11,20,33.2192809488736,0.5,34.594316186373,1.9219064547985,69.188632372746,32,59.9171783034246
transformers_4.23.0,src/transformers/models/clip/tokenization_clip.py,523,281,311,17,168,110,222,185,332,1311.39619532809,11.2321428571429,28085.0594220839,1560.28107900466,2500.41864489142,96,38.4720873612017
transformers_4.23.0,src/transformers/models/clip/processing_clip.py,107,31,26,3,7,9,18,10,27,24.4063719565667,3.85714285714286,345.955083024698,19.2197268347055,89.6920585619588,12,48.9891926560218
transformers_4.23.0,src/transformers/models/clip/tokenization_clip_fast.py,175,49,86,4,25,19,37,29,56,124.096404744368,2.96,805.258929752346,44.7366072084637,272.046935727144,9,73.8619689295218
transformers_4.23.0,src/transformers/models/clip/configuration_clip.py,373,112,176,5,16,10,22,21,32,75.6096404744368,3.4375,483.154916505664,26.8419398058702,140.55415752892,24,65.4978343534348
transformers_4.23.0,src/transformers/models/clip/modeling_clip.py,1076,418,683,13,126,127,224,139,351,927.242986696824,11.5555555555556,28874.4249909665,1604.13472172036,2498.74831652595,97,32.0622993740294
transformers_4.23.0,src/transformers/models/clip/feature_extraction_clip.py,165,47,71,5,25,14,28,30,42,127.706045218805,2.8,577.050334043562,32.058351891309,206.089405015558,26,70.2537102930574
transformers_4.23.0,src/transformers/models/clip/convert_clip_original_pytorch_to_hf.py,148,75,75,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,6,78.0359973581544
transformers_4.23.0,src/transformers/models/clip/modeling_tf_clip.py,1415,449,921,13,104,96,165,117,261,744.951447022508,10.3125,18492.0160405537,1027.33422447521,1793.16519181127,91,31.5204861113578
transformers_4.23.0,src/transformers/models/squeezebert/tokenization_squeezebert.py,517,238,288,17,137,84,172,154,256,1041.91726366685,10.6715328467153,19852.2243223282,1102.90135124046,1860.2973544179,86,42.8911161215739
transformers_4.23.0,src/transformers/models/squeezebert/tokenization_squeezebert_fast.py,212,49,101,5,32,18,37,37,55,171.609640474437,2.890625,828.221687426165,46.0123159681203,286.519935109592,10,72.7343760300529
transformers_4.23.0,src/transformers/models/squeezebert/__init__.py,97,38,68,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,79.4552471452037
transformers_4.23.0,src/transformers/models/squeezebert/configuration_squeezebert.py,176,44,76,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,84.1227710719319
transformers_4.23.0,src/transformers/models/squeezebert/modeling_squeezebert.py,1098,469,767,13,86,119,202,99,321,600.764485240215,15.2674418604651,32489.4746829629,1804.97081572016,2128.02347504555,123,24.4007811010333
transformers_4.23.0,src/transformers/models/herbert/__init__.py,49,23,22,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,92.2814655295801
transformers_4.23.0,src/transformers/models/herbert/tokenization_herbert_fast.py,174,45,74,3,44,27,54,47,81,244.969878722205,1.84090909090909,828.264942178568,46.0147190099204,449.921696985889,10,70.7663990533407
transformers_4.23.0,src/transformers/models/herbert/tokenization_herbert.py,649,351,413,16,159,103,207,175,310,1226.74838989021,10.4150943396226,24057.5706689952,1336.53170383307,2309.87544466802,105,34.3796221891146
transformers_4.23.0,src/transformers/models/big_bird/tokenization_big_bird.py,278,100,132,6,59,35,67,65,102,362.585714916676,3.40677966101695,2092.72177801202,116.262321000668,614.281516928902,33,61.1882287152221
transformers_4.23.0,src/transformers/models/big_bird/__init__.py,151,65,120,1,8,8,8,9,16,24,0.5,25.3594000115385,1.40885555619658,50.718800023077,26,65.0885508848959
transformers_4.23.0,src/transformers/models/big_bird/modeling_flax_big_bird.py,2582,1062,1850,20,299,363,637,319,1000,2545.41506248298,21.304347826087,177197.05133673,9844.28062981832,8317.41261376487,219,0.354200151779616
transformers_4.23.0,src/transformers/models/big_bird/tokenization_big_bird_fast.py,258,73,125,7,55,35,67,62,102,337.626268698259,4.26363636363636,2589.42584632989,143.856991462771,607.328023659461,25,65.1746927275884
transformers_4.23.0,src/transformers/models/big_bird/modeling_big_bird.py,3162,1350,2133,21,455,583,1020,476,1603,4109.76251034251,23.5384615384615,335620.632278637,18645.5906821465,14258.3928745826,339,0
transformers_4.23.0,src/transformers/models/big_bird/configuration_big_bird.py,180,44,82,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,85.3609652734538
transformers_4.23.0,src/transformers/models/big_bird/convert_bigbird_original_tf_checkpoint_to_pytorch.py,71,23,39,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,3,94.0021979131326
transformers_4.23.0,src/transformers/models/openai/convert_openai_original_tf_checkpoint_to_pytorch.py,75,27,44,2,10,6,12,12,18,35.2192809488736,1.2,77.435190015577,4.30195500086539,64.5293250129808,3,84.0639376134171
transformers_4.23.0,src/transformers/models/openai/modeling_openai.py,856,414,600,17,128,142,243,145,385,965.486868301256,16.13671875,44606.1668499137,2478.12038055076,2764.26499965575,106,28.523651497381
transformers_4.23.0,src/transformers/models/openai/tokenization_openai_fast.py,76,27,28,0,0,0,0,0,0,0,0,0,0,0,4,100
transformers_4.23.0,src/transformers/models/openai/__init__.py,123,52,92,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,20,71.4191641741579
transformers_4.23.0,src/transformers/models/openai/configuration_openai.py,161,30,51,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/openai/tokenization_openai.py,393,248,247,15,105,70,141,120,211,763.599138289071,10.0714285714286,14677.6358649964,815.42421472202,1457.3539156734,84,41.8736709521676
transformers_4.23.0,src/transformers/models/openai/modeling_tf_openai.py,920,367,667,14,93,106,173,107,279,661.444738341853,13.0215053763441,24491.7495615954,1360.65275342196,1880.86928920592,87,31.7335026861135
transformers_4.23.0,src/transformers/models/mbart/modeling_mbart.py,1898,693,1269,17,197,242,430,214,672,1571.03107673416,18.5532994923858,96519.1957021271,5362.17753900706,5202.26581486157,223,7.49982216591628
transformers_4.23.0,src/transformers/models/mbart/convert_mbart_original_checkpoint_to_pytorch.py,83,36,54,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,6,82.3436322371481
transformers_4.23.0,src/transformers/models/mbart/__init__.py,152,79,118,1,10,10,10,11,20,33.2192809488736,0.5,34.594316186373,1.9219064547985,69.188632372746,32,61.624608595515
transformers_4.23.0,src/transformers/models/mbart/modeling_flax_mbart.py,1777,709,1351,14,170,172,304,184,476,1312.89942805222,12.5176470588235,44828.3915589701,2490.46619772056,3581.21549108314,164,9.4422964847129
transformers_4.23.0,src/transformers/models/mbart/configuration_mbart.py,390,151,263,8,32,19,35,40,54,184,4.375,1257.30551241714,69.8503062453966,287.384117123918,32,58.3970310746081
transformers_4.23.0,src/transformers/models/mbart/tokenization_mbart_fast.py,292,108,170,8,57,40,77,65,117,356.47473080739,5.40350877192982,3807.40432474199,211.522462485666,704.617034124329,29,59.6523475722994
transformers_4.23.0,src/transformers/models/mbart/tokenization_mbart.py,355,154,199,11,84,52,101,95,153,575.008411318426,6.61309523809524,6647.40336827928,369.300187126627,1005.18790807464,47,53.3349878124428
transformers_4.23.0,src/transformers/models/mbart/modeling_tf_mbart.py,1491,498,1029,14,132,154,270,146,424,983.162992664122,14.3181818181818,43648.7712765462,2424.9317375859,3048.48561296513,147,21.7085958411166
transformers_4.23.0,src/transformers/models/xglm/tokenization_xglm_fast.py,205,54,88,6,32,22,41,38,63,175.509775004327,3.84375,1270.81844692732,70.6010248292957,330.619433346946,16,69.9624183302324
transformers_4.23.0,src/transformers/models/xglm/__init__.py,143,79,105,1,10,10,10,11,20,33.2192809488736,0.5,34.594316186373,1.9219064547985,69.188632372746,32,63.0679857480712
transformers_4.23.0,src/transformers/models/xglm/tokenization_xglm.py,313,107,130,9,67,40,77,76,117,434.957300773652,5.17164179104478,3780.50903520537,210.028279733632,731.0075190729,34,58.3702013069251
transformers_4.23.0,src/transformers/models/xglm/convert_xglm_original_ckpt_to_trfms.py,68,35,53,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.644980026357601,11.6096404744368,4,66.5342362045567
transformers_4.23.0,src/transformers/models/xglm/modeling_tf_xglm.py,1001,353,743,16,128,126,223,144,349,960,13.9375,34875.8595679532,1937.54775377518,2502.30382550337,97,27.9670205328571
transformers_4.23.0,src/transformers/models/xglm/modeling_flax_xglm.py,818,369,617,15,115,94,167,130,261,845.834714792731,10.8913043478261,19961.9964695525,1108.99980386403,1832.83799920043,81,29.3797380699329
transformers_4.23.0,src/transformers/models/xglm/configuration_xglm.py,140,28,58,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/xglm/modeling_xglm.py,951,385,617,16,144,147,260,160,407,1096.46920020769,14.4444444444444,43044.8017222767,2391.37787345982,2980.02473461916,115,29.9531238688346
transformers_4.23.0,src/transformers/models/pegasus/modeling_tf_pegasus.py,1503,513,1033,16,136,152,269,152,421,1027.89494641005,15.8235294117647,48283.5613511749,2682.42007506527,3051.37748315975,148,21.4509496746326
transformers_4.23.0,src/transformers/models/pegasus/modeling_flax_pegasus.py,1529,619,1153,16,154,151,273,170,424,1183.08512726701,14.1818181818182,44553.3412799902,2475.18562666612,3141.58175692239,148,14.2572294518168
transformers_4.23.0,src/transformers/models/pegasus/tokenization_pegasus.py,298,124,158,10,55,39,74,65,113,351.19406519273,6.72727272727273,4578.09451386763,254.338584103757,680.527562872215,44,57.7821802296221
transformers_4.23.0,src/transformers/models/pegasus/__init__.py,144,79,110,1,10,10,10,11,20,33.2192809488736,0.5,34.594316186373,1.9219064547985,69.188632372746,32,62.1930992384778
transformers_4.23.0,src/transformers/models/pegasus/configuration_pegasus.py,169,40,73,0,0,0,0,0,0,0,0,0,0,0,4,100
transformers_4.23.0,src/transformers/models/pegasus/convert_pegasus_tf_to_pytorch.py,132,76,93,8,30,17,34,38,51,171.206717868256,4.53333333333333,1213.32084110816,67.4067133948976,267.644303185623,21,63.1177563168072
transformers_4.23.0,src/transformers/models/pegasus/modeling_pegasus.py,1716,618,1046,18,167,194,349,185,543,1308.13726686913,18.8083832335329,76917.6380715125,4273.20211508403,4089.54013306036,200,14.8132679379197
transformers_4.23.0,src/transformers/models/pegasus/tokenization_pegasus_fast.py,218,70,115,9,41,28,52,50,80,248.188957202322,5.70731707317073,2576.90214323373,143.161230179652,451.508495181978,26,66.9040778688273
transformers_4.23.0,src/transformers/models/layoutlm/modeling_tf_layoutlm.py,1542,513,1010,11,114,118,207,125,325,817.003209419791,9.98684210526316,22609.0110318292,1256.05616843496,2263.87989251518,140,24.2283906909127
transformers_4.23.0,src/transformers/models/layoutlm/tokenization_layoutlm.py,63,18,27,0,0,0,0,0,0,0,0,0,0,0,1,100
transformers_4.23.0,src/transformers/models/layoutlm/__init__.py,124,52,94,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,20,71.2427478278226
transformers_4.23.0,src/transformers/models/layoutlm/configuration_layoutlm.py,196,51,94,4,8,5,8,12,13,32,2,93.2090250187501,5.17827916770834,46.604512509375,7,78.3257001073671
transformers_4.23.0,src/transformers/models/layoutlm/tokenization_layoutlm_fast.py,73,20,37,0,0,0,0,0,0,0,0,0,0,0,1,100
transformers_4.23.0,src/transformers/models/layoutlm/modeling_layoutlm.py,1368,558,891,14,165,176,308,179,484,1268.74613425937,13.0666666666667,47329.6466596264,2629.42481442369,3622.1668361959,155,20.3728466931184
transformers_4.23.0,src/transformers/models/convbert/__init__.py,134,52,102,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,20,70.5734836890522
transformers_4.23.0,src/transformers/models/convbert/convert_convbert_original_tf1_checkpoint_to_pytorch_and_tf2.py,57,19,31,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,96.0901158808716
transformers_4.23.0,src/transformers/models/convbert/modeling_tf_convbert.py,1332,535,1012,14,92,119,205,106,324,653.470668866052,15.5978260869565,34000.862349398,1888.93679718878,2179.84622727848,138,15.7291976282997
transformers_4.23.0,src/transformers/models/convbert/modeling_convbert.py,1351,647,1068,16,128,171,290,144,461,960,18.125,59909.2045901764,3328.28914389869,3305.33542566491,159,9.2821254916945
transformers_4.23.0,src/transformers/models/convbert/tokenization_convbert_fast.py,198,49,88,5,32,18,37,37,55,171.609640474437,2.890625,828.221687426165,46.0123159681203,286.519935109592,10,71.4560943447924
transformers_4.23.0,src/transformers/models/convbert/tokenization_convbert.py,515,238,286,17,137,84,172,154,256,1041.91726366685,10.6715328467153,19852.2243223282,1102.90135124046,1860.2973544179,86,42.9061925674413
transformers_4.23.0,src/transformers/models/convbert/configuration_convbert.py,165,41,79,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,86.8456558531749
transformers_4.23.0,src/transformers/models/gpt2/modeling_gpt2.py,1544,716,1124,18,218,248,421,236,669,1768.52283282733,17.3807339449541,91657.0953664561,5092.060853692,5273.48820002307,196,7.76421977005667
transformers_4.23.0,src/transformers/models/gpt2/tokenization_gpt2.py,361,181,223,15,78,52,100,93,152,548.864732005383,9.61538461538462,9557.23210854251,530.957339363473,993.952139288421,55,50.0305445388402
transformers_4.23.0,src/transformers/models/gpt2/modeling_flax_gpt2.py,779,369,597,12,102,83,149,114,232,723.606934889746,8.76470588235294,13894.0789417439,771.893274541329,1585.23048328622,79,28.6981454635937
transformers_4.23.0,src/transformers/models/gpt2/convert_gpt2_original_tf_checkpoint_to_pytorch.py,69,27,38,2,10,6,12,12,18,35.2192809488736,1.2,77.435190015577,4.30195500086539,64.5293250129808,3,84.63504312428
transformers_4.23.0,src/transformers/models/gpt2/configuration_gpt2.py,274,85,138,3,6,4,6,9,10,20.2646625064904,1.5,47.5488750216347,2.64160416786859,31.6992500144231,14,74.3541382992479
transformers_4.23.0,src/transformers/models/gpt2/__init__.py,141,66,109,1,8,8,8,9,16,24,0.5,25.3594000115385,1.40885555619658,50.718800023077,26,65.7220303882475
transformers_4.23.0,src/transformers/models/gpt2/modeling_tf_gpt2.py,1232,462,889,14,136,149,247,150,396,1017.19791531885,12.7132352941176,36393.0624726727,2021.83680403737,2862.61220143637,124,24.0537290642265
transformers_4.23.0,src/transformers/models/gpt2/tokenization_gpt2_fast.py,190,53,99,6,12,8,13,18,21,58.5293250129808,3.25,284.597381348438,15.8109656304688,87.5684250302886,12,76.4019380811255
transformers_4.23.0,src/transformers/models/vision_text_dual_encoder/configuration_vision_text_dual_encoder.py,128,41,37,2,6,4,8,8,12,17.5097750043269,1.33333333333333,48,2.66666666666667,36,8,66.9393787053133
transformers_4.23.0,src/transformers/models/vision_text_dual_encoder/__init__.py,72,38,40,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,83.3057187569031
transformers_4.23.0,src/transformers/models/vision_text_dual_encoder/processing_vision_text_dual_encoder.py,110,31,26,3,7,9,18,10,27,24.4063719565667,3.85714285714286,345.955083024698,19.2197268347055,89.6920585619588,12,47.5288313941766
transformers_4.23.0,src/transformers/models/vision_text_dual_encoder/modeling_flax_vision_text_dual_encoder.py,603,169,402,10,52,42,74,62,116,329.64214629221,7.11538461538462,4914.50203157317,273.027890642954,690.686772004878,43,50.2877113536836
transformers_4.23.0,src/transformers/models/vision_text_dual_encoder/modeling_vision_text_dual_encoder.py,538,128,293,11,40,30,56,51,86,250.930871600505,7.7,3756.28006145352,208.682225636307,487.828579409549,32,60.0051078610637
transformers_4.23.0,src/transformers/models/rag/__init__.py,86,39,57,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,80.55404780271
transformers_4.23.0,src/transformers/models/rag/tokenization_rag.py,120,52,87,1,6,4,8,7,12,15.5097750043269,0.666666666666667,22.4588393764608,1.24771329869227,33.6882590646913,15,72.5498154265381
transformers_4.23.0,src/transformers/models/rag/modeling_rag.py,1728,510,1005,15,156,183,332,171,515,1195.12610507664,15.9615384615385,60976.1741824611,3387.56523235895,3820.19404516624,144,25.5874885726905
transformers_4.23.0,src/transformers/models/rag/modeling_tf_rag.py,1826,531,1061,15,170,187,338,185,525,1318.19981807754,14.9117647058824,58960.7488309685,3275.59715727603,3953.97526677106,143,25.2176454842779
transformers_4.23.0,src/transformers/models/rag/retrieval_rag.py,652,278,368,14,70,43,81,84,124,482.352780094954,8.1,6420.44361943899,356.691312191055,792.647360424566,85,44.0303880779056
transformers_4.23.0,src/transformers/models/rag/configuration_rag.py,194,51,146,3,7,4,8,10,12,24.4063719565667,1.71428571428571,68.3368065233972,3.79648925129984,39.8631371386484,6,72.8469665143728
transformers_4.23.0,src/transformers/models/megatron_bert/convert_megatron_bert_checkpoint.py,338,156,160,11,69,56,112,80,168,459.541935322704,8.92753623188406,9481.79267657541,526.766259809745,1062.08391994108,30,55.9513446418277
transformers_4.23.0,src/transformers/models/megatron_bert/__init__.py,73,23,48,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,90.8165051883758
transformers_4.23.0,src/transformers/models/megatron_bert/modeling_megatron_bert.py,1845,781,1279,16,197,237,409,213,646,1565.54420843291,16.6091370558376,82989.5865014558,4610.53258341421,4996.62241466589,222,4.9306572053256
transformers_4.23.0,src/transformers/models/megatron_bert/configuration_megatron_bert.py,127,24,42,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/data2vec/convert_data2vec_vision_original_pytorch_checkpoint_to_pytorch.py,374,198,278,12,38,25,46,50,71,242.44079551951,7.26315789473684,2910.44752354804,161.691529086002,400.713789474005,28,49.5585286129199
transformers_4.23.0,src/transformers/models/data2vec/__init__.py,139,33,112,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,10,80.5435554716329
transformers_4.23.0,src/transformers/models/data2vec/configuration_data2vec_audio.py,284,59,115,2,9,5,11,11,16,30.5293250129808,1.22222222222222,67.6511072089072,3.75839484493929,55.3509058981968,7,69.338744611581
transformers_4.23.0,src/transformers/models/data2vec/modeling_data2vec_audio.py,1543,715,1052,19,184,213,368,203,581,1465.04602266992,19,84617.6431898072,4700.98017721151,4453.56016788459,192,9.91982275222786
transformers_4.23.0,src/transformers/models/data2vec/configuration_data2vec_text.py,151,39,62,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,83.6240648105622
transformers_4.23.0,src/transformers/models/data2vec/modeling_tf_data2vec_vision.py,1482,654,1013,16,186,164,298,202,462,1466.28353886609,12.8172043010753,45348.4698537349,2519.3594363186,3538.09370503133,159,16.0951608203911
transformers_4.23.0,src/transformers/models/data2vec/modeling_data2vec_vision.py,1218,583,810,16,190,174,318,206,492,1502.27256558288,13.3894736842105,50635.7526939359,2813.09737188533,3781.75825937414,153,19.2919702409173
transformers_4.23.0,src/transformers/models/data2vec/convert_data2vec_text_original_pytorch_checkpoint_to_pytorch.py,204,106,147,4,11,10,19,15,29,46.0537478050103,3.45454545454545,391.399403305508,21.7444112947504,113.299827272647,16,64.0620679495186
transformers_4.23.0,src/transformers/models/data2vec/convert_data2vec_audio_original_pytorch_checkpoint_to_pytorch.py,286,175,211,10,51,48,81,61,129,322.51297338942,7.94117647058824,6075.51710197986,337.52872788777,765.065116545612,37,44.7127095271232
transformers_4.23.0,src/transformers/models/data2vec/configuration_data2vec_vision.py,202,52,88,0,0,0,0,0,0,0,0,0,0,0,4,100
transformers_4.23.0,src/transformers/models/data2vec/modeling_data2vec_text.py,1570,674,1107,15,178,215,373,193,588,1389.28390964615,15.7162921348315,70163.2604174909,3897.95891208283,4464.36473791363,197,9.4976543765851
transformers_4.23.0,src/transformers/models/luke/tokenization_luke.py,1391,450,1023,18,365,252,497,383,749,3181.84836865105,12.2547945205479,78765.4765534515,4375.85980852508,6427.31923586179,195,12.9000601121994
transformers_4.23.0,src/transformers/models/luke/__init__.py,77,24,50,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,90.1468673583409
transformers_4.23.0,src/transformers/models/luke/modeling_luke.py,2236,849,1407,14,125,227,370,139,597,924.026004491567,20.72,88060.1620390182,4892.2312243899,4250.00782041593,199,11.1773414435457
transformers_4.23.0,src/transformers/models/luke/configuration_luke.py,137,28,49,0,0,0,0,0,0,0,0,0,0,0,2,100
transformers_4.23.0,src/transformers/models/luke/convert_luke_original_pytorch_checkpoint_to_pytorch.py,170,85,114,7,42,36,56,49,92,246.128816211111,4.66666666666667,2410.58209307346,133.92122739297,516.553305658599,19,61.379505334579
transformers_4.23.0,src/transformers/models/bloom/tokenization_bloom_fast.py,170,50,81,6,14,10,15,20,25,68.8127439131334,3.21428571428571,347.297793339163,19.2943218521757,108.048202372184,14,75.7184916205729
