Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
transformers_3.5.0,tests/test_modeling_tf_auto.py,202,109,152,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,24,67.5518683956541,0,0
transformers_3.5.0,tests/test_file_utils.py,63,38,38,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0
transformers_3.5.0,tests/test_tokenization_dpr.py,89,50,57,2,26,13,26,28,39,124.211432671668,1,187.486841960247,10.4159356644581,187.486841960247,3,71.6404531367886,0,0
transformers_3.5.0,tests/test_pipelines_feature_extraction.py,12,7,9,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,tests/test_modeling_bart.py,718,390,592,11,52,37,58,63,95,334.476613148347,6.13461538461539,3483.48977080125,193.527209488958,567.841592732492,69,29.5674474385061,0,0
transformers_3.5.0,tests/test_modeling_openai.py,269,130,213,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,25,61.2441675661064,0,0
transformers_3.5.0,tests/test_tokenization_prophetnet.py,191,94,132,2,13,7,14,15,21,50.1057163358342,1.07692307692308,88.3558334699157,4.90865741499532,82.0447025077789,22,58.8645654651855,0,0
transformers_3.5.0,tests/test_modeling_distilbert.py,250,129,204,1,1,4,4,2,8,0,2,16,0.888888888888889,8,24,59.5120124868983,0,0
transformers_3.5.0,tests/test_modeling_tf_pegasus.py,141,77,92,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,16,77.112442793764,0,0
transformers_3.5.0,tests/test_pipelines_sentiment_analysis.py,12,7,9,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,tests/test_tokenization_xlm_prophetnet.py,125,33,92,2,13,22,42,15,64,50.1057163358342,3.23076923076923,807.824763153515,44.8791535085286,250.040998118945,7,70.8509869277703,0,0
transformers_3.5.0,tests/test_tokenization_xlm_roberta.py,231,57,183,2,13,21,41,15,62,50.1057163358342,3.15384615384615,763.947376464373,42.4415209146874,242.227216927728,10,64.5497969270142,0,0
transformers_3.5.0,tests/test_modeling_gpt2.py,550,271,422,5,25,33,45,30,78,127.706045218805,4.5,1722.31859905859,95.6843666143661,382.737466457464,39,41.5565938919701,0,0
transformers_3.5.0,tests/test_skip_decorators.py,120,48,48,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,11,79.4504276353346,0,0
transformers_3.5.0,tests/test_onnx.py,177,115,112,2,4,3,6,6,9,10,1.5,34.8969937597356,1.93872187554087,23.2646625064904,24,67.4079879031253,0,0
transformers_3.5.0,tests/test_modeling_fsmt.py,520,284,402,9,42,29,46,51,75,255.006656769689,4.92857142857143,2096.77151033589,116.487306129772,425.431900647862,51,40.0741239690681,0,0
transformers_3.5.0,tests/test_modeling_blenderbot.py,215,118,155,4,18,10,20,22,30,83.0586500259616,2.22222222222222,297.295441242486,16.5164134023604,133.782948559119,24,56.0870106695227,0,0
transformers_3.5.0,tests/test_tokenization_phobert.py,66,37,36,1,4,2,4,5,6,8,0.5,6.96578428466209,0.38698801581456,13.9315685693242,6,85.0860775106629,0,0
transformers_3.5.0,tests/test_modeling_tf_electra.py,250,142,196,0,0,0,0,0,0,0,0,0,0,0,27,100,0,0
transformers_3.5.0,tests/test_tokenization_bert_generation.py,211,55,168,2,15,21,42,17,63,60.6033589341278,2.8,721.02844519656,40.0571358442533,257.510158998771,8,61.0484974873328,0,0
transformers_3.5.0,tests/test_doc_samples.py,114,63,72,5,10,9,18,15,27,44.8289214233104,4.5,474.687207366435,26.3715115203575,105.48604608143,25,70.6891589129412,0,0
transformers_3.5.0,tests/test_modeling_tf_lxmert.py,756,345,627,7,44,43,62,51,105,259.866475674444,4.93181818181818,2937.41389583683,163.189660879824,595.604660907007,54,30.54968690291,0,0
transformers_3.5.0,tests/test_modeling_tf_funnel.py,394,180,324,2,5,3,5,7,8,13.6096404744368,1,22.4588393764608,1.24771329869227,22.4588393764608,32,51.1009017614987,0,0
transformers_3.5.0,tests/test_modeling_tf_mbart.py,134,75,85,0,0,0,0,0,0,0,0,0,0,0,15,100,0,0
transformers_3.5.0,tests/test_trainer.py,729,467,552,13,102,83,160,115,243,728.693101216927,10.1960784313725,16960.7082909281,942.261571718226,1663.45408237948,70,28.6399492774568,0,0
transformers_3.5.0,tests/test_modeling_deberta.py,260,137,209,1,7,7,7,8,14,19.6514844544032,0.5,21,1.16666666666667,42,14,56.4317663495484,0,0
transformers_3.5.0,tests/test_pipelines_common.py,274,127,164,5,14,9,14,19,23,64.9126093832433,2.5,244.255832023006,13.5697684457226,97.7023328092025,47,62.979718310108,0,0
transformers_3.5.0,tests/test_modeling_bert.py,480,204,412,2,3,7,8,5,15,6.75488750216347,2.66666666666667,92.8771237954945,5.1598402108608,34.8289214233104,41,44.9171100256522,0,0
transformers_3.5.0,tests/test_optimization_tf.py,86,70,71,2,5,11,12,7,23,13.6096404744368,2.4,154.96599169758,8.60922176097665,64.5691632073249,7,46.1357572830041,0,0
transformers_3.5.0,tests/test_modeling_flax_roberta.py,42,29,29,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,6,73.5261132860422,0,0
transformers_3.5.0,tests/test_cli.py,33,12,12,1,4,3,6,5,9,8,0.75,15.6730146404897,0.870723035582761,20.8973528539863,5,88.0197488851218,0,0
transformers_3.5.0,tests/test_tokenization_bart.py,185,111,150,5,15,10,18,20,28,70.2129994085646,3,363.041959970538,20.168997776141,121.013986656846,20,51.5733708026023,0,0
transformers_3.5.0,tests/test_modeling_xlnet.py,967,228,851,4,26,24,42,30,66,130.211432671668,3.23076923076923,1046.30005623283,58.127780901824,323.854779310162,37,39.6923937041009,0,0
transformers_3.5.0,tests/test_data_collator.py,230,178,181,6,33,25,43,39,68,181.974780943156,3.90909090909091,1404.95600799575,78.0531115553193,359.407350882633,26,41.1059623919533,0,0
transformers_3.5.0,tests/test_modeling_tf_bert.py,330,165,270,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,32,55.8724999387987,0,0
transformers_3.5.0,tests/test_tokenization_gpt2.py,175,81,116,2,7,4,7,9,11,21.6514844544032,1,34.8691750158654,1.9371763897703,34.8691750158654,11,70.9737358154139,0,0
transformers_3.5.0,tests/test_tokenization_blenderbot.py,102,66,64,4,18,10,19,22,29,83.0586500259616,2.11111111111111,273.016313541017,15.1675729745009,129.323516940482,17,68.8559411910282,0,0
transformers_3.5.0,tests/test_tokenization_layoutlm.py,74,32,45,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,7,88.2410911079749,0,0
transformers_3.5.0,tests/test_trainer_tpu.py,119,70,79,4,16,10,20,20,30,72,2.5,324.144607116552,18.0080337286973,129.657842846621,15,63.3615043324716,0,0
transformers_3.5.0,tests/test_configuration_common.py,81,51,51,0,0,0,0,0,0,0,0,0,0,0,11,100,0,0
transformers_3.5.0,tests/test_modeling_reformer.py,1145,556,993,9,100,98,117,109,215,692.914943990453,5.265,7661.41545103936,425.634191724409,1455.15962982704,73,20.240208586287,0,0
transformers_3.5.0,tests/test_tokenization_xlnet.py,182,46,145,2,40,42,84,42,126,214.877123795494,2.1,1426.80719006726,79.2670661148478,679.431995270124,8,60.8979330729842,0,0
transformers_3.5.0,tests/test_modeling_tf_gpt2.py,401,195,299,5,20,23,34,25,57,98.0482023721841,4.25,1124.97416197293,62.4985645540515,264.699802817159,29,49.864205789039,0,0
transformers_3.5.0,tests/test_pipelines_dialog.py,29,20,20,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0
transformers_3.5.0,tests/test_generation_utils.py,513,187,426,9,62,54,72,71,126,397.689496256967,5.2258064516129,4049.31090978482,224.961717210268,774.86813705759,33,43.301182617875,0,0
transformers_3.5.0,tests/test_tokenization_reformer.py,326,88,261,3,13,20,39,16,59,52.8606038379977,4.5,1062,59,236,12,56.541033725063,0,0
transformers_3.5.0,tests/test_flax_auto.py,64,50,50,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0
transformers_3.5.0,tests/test_benchmark.py,250,125,229,0,0,0,0,0,0,0,0,0,0,0,18,100,0,0
transformers_3.5.0,tests/test_pipelines_summarization.py,30,21,23,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.6449800263576,11.6096404744368,3,80.0727832287482,0,0
transformers_3.5.0,tests/test_modeling_tf_xlm.py,366,150,305,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,27,55.0193931407762,0,0
transformers_3.5.0,tests/test_modeling_marian.py,329,189,253,3,8,5,8,11,13,28.7548875021635,1.5,67.4589165634273,3.74771758685707,44.9726110422849,37,50.2276914818893,0,0
transformers_3.5.0,tests/test_tokenization_utils.py,226,159,162,0,0,0,0,0,0,0,0,0,0,0,21,100,0,0
transformers_3.5.0,tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,tests/test_modeling_xlm.py,442,182,373,5,9,11,16,14,27,40.1389654874176,4.44444444444444,456.882590646912,25.3823661470507,102.798582895555,32,45.8041462590325,0,0
transformers_3.5.0,tests/test_tokenization_distilbert.py,43,17,19,2,15,8,16,17,24,60.6033589341278,1.06666666666667,104.639048736009,5.81328048533382,98.0991081900082,4,87.2856935820907,0,0
transformers_3.5.0,tests/test_tokenization_ctrl.py,65,37,36,1,4,2,4,5,6,8,0.5,6.96578428466209,0.38698801581456,13.9315685693242,5,85.2205804346395,0,0
transformers_3.5.0,tests/test_optimization.py,165,79,124,4,13,12,15,17,27,56.1057163358342,2.30769230769231,254.680377031752,14.1489098350973,110.361496713759,17,63.6344937822264,0,0
transformers_3.5.0,tests/test_modeling_tf_flaubert.py,370,159,304,3,10,8,10,13,18,37.9741684510371,1.5,99.9118723898095,5.55065957721164,66.6079149265397,29,50.1287872986474,0,0
transformers_3.5.0,tests/test_pipelines_text_generation.py,29,21,20,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,tests/test_tokenization_auto.py,120,64,82,3,8,4,8,11,12,28.7548875021635,1.5,62.2697691354714,3.4594316186373,41.5131794236476,23,70.7394299681044,0,0
transformers_3.5.0,tests/test_tokenization_deberta.py,74,41,44,7,19,12,23,26,35,100.362107209831,4.23684210526316,697.025731887501,38.7236517715279,164.515390134938,14,75.1614140122641,0,0
transformers_3.5.0,tests/test_modeling_roberta.py,453,207,354,2,24,27,41,26,68,112.039100017308,1.70833333333333,546.034413924057,30.3352452180032,319.629900833594,35,45.1796987674236,0,0
transformers_3.5.0,tests/conftest.py,37,17,19,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,tests/test_modeling_dpr.py,229,116,183,1,4,2,4,5,6,8,0.5,6.96578428466209,0.38698801581456,13.9315685693242,24,60.0739797497494,0,0
transformers_3.5.0,tests/test_modeling_longformer.py,703,350,567,9,106,108,145,115,253,741.68889319668,6.15566037735849,10661.0435031606,592.280194620034,1731.90898288893,39,32.0441731396997,0,0
transformers_3.5.0,tests/test_modeling_tf_blenderbot.py,132,68,86,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,14,78.7356834740894,0,0
transformers_3.5.0,tests/test_modeling_layoutlm.py,239,128,185,2,6,3,6,8,9,17.5097750043269,1,27,1.5,27,28,57.4269700232302,0,0
transformers_3.5.0,tests/test_tokenization_funnel.py,83,39,53,3,14,8,16,17,24,58.0578564109699,1.71428571428571,168.1698997543,9.34277220857221,98.0991081900082,9,75.7144056765841,0,0
transformers_3.5.0,tests/test_model_output.py,103,81,73,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0
transformers_3.5.0,tests/test_modeling_tf_common.py,1026,598,790,18,165,123,195,183,318,1290.50181537652,10.6363636363636,25420.829834836,1412.26832415756,2389.99254857433,153,14.2749623541274,0,0
transformers_3.5.0,tests/test_modeling_tf_xlm_roberta.py,57,22,32,1,3,3,3,4,6,4.75488750216347,0.5,6,0.333333333333333,12,3,91.8333281749974,0,0
transformers_3.5.0,tests/test_tokenization_bertweet.py,64,36,35,1,4,2,4,5,6,8,0.5,6.96578428466209,0.38698801581456,13.9315685693242,6,85.4883227030657,0,0
transformers_3.5.0,tests/test_modeling_tf_t5.py,442,226,314,5,26,23,36,31,59,133.821073146105,3.46153846153846,1011.79932339055,56.2110735216973,292.297582312826,31,46.0848755788219,0,0
transformers_3.5.0,tests/test_modeling_ctrl.py,219,111,170,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0
transformers_3.5.0,tests/test_pipelines_ner.py,224,118,179,0,0,0,0,0,0,0,0,0,0,0,31,100,0,0
transformers_3.5.0,tests/test_generation_beam_search.py,239,110,150,6,34,31,49,40,80,188.483511606839,4.32352941176471,1840.76101164339,102.264500646855,425.754247590989,15,61.0535098578718,0,0
transformers_3.5.0,tests/test_trainer_callback.py,230,149,172,8,40,31,54,48,85,236.877123795494,5.4,2563.49778783101,142.41654376839,474.721812561298,39,43.2383742415843,0,0
transformers_3.5.0,tests/test_modeling_tf_distilbert.py,223,127,172,0,0,0,0,0,0,0,0,0,0,0,24,100,0,0
transformers_3.5.0,tests/test_tokenization_camembert.py,66,33,33,1,1,1,1,2,2,0,0.5,1,0.055555555555556,2,5,92.8941169190527,0,0
transformers_3.5.0,tests/test_tokenization_common.py,2539,1413,1843,18,366,303,575,384,878,3191.80479083792,14.1393442622951,106576.679962846,5920.92666460256,7537.59707563318,316,0,0,0
transformers_3.5.0,tests/test_hf_argparser.py,171,139,124,1,2,2,4,3,6,2,1,9.50977500432694,0.528320833573719,9.50977500432694,15,53.6472250312611,0,0
transformers_3.5.0,tests/test_activations_tf.py,25,20,20,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0
transformers_3.5.0,tests/test_modeling_tf_ctrl.py,209,104,159,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0
transformers_3.5.0,tests/test_modeling_squeezebert.py,287,149,237,1,2,5,5,3,10,2,1.25,19.8120312590145,1.10066840327858,15.8496250072116,25,54.9399553917627,0,0
transformers_3.5.0,tests/test_pipelines_fill_mask.py,228,143,180,0,0,0,0,0,0,0,0,0,0,0,47,100,0,0
transformers_3.5.0,tests/test_modeling_encoder_decoder.py,813,320,685,4,28,27,43,32,70,142.605937817613,3.07142857142857,1075,59.7222222222222,350,50,32.9059535429692,0,0
transformers_3.5.0,tests/test_modeling_funnel.py,483,230,403,7,34,24,41,41,65,192.625221056915,4.22058823529412,1469.78136244339,81.6545201357438,348.240880300175,41,38.4889586319282,0,0
transformers_3.5.0,tests/test_pipelines_question_answering.py,159,135,129,0,0,0,0,0,0,0,0,0,0,0,18,100,0,0
transformers_3.5.0,tests/test_tokenization_albert.py,104,55,62,3,16,9,17,19,26,68.7548875021635,1.59375,176.023496338319,9.77908312990659,110.446115349533,9,71.4221650594579,0,0
transformers_3.5.0,tests/test_hf_api.py,141,85,92,2,6,4,6,8,10,17.5097750043269,1,30,1.66666666666667,30,21,70.2277934578386,0,0
transformers_3.5.0,tests/test_modeling_lxmert.py,709,269,616,7,26,32,45,33,77,141.862917126072,6.05769230769231,2352.91883394306,130.717712996837,388.418347190601,42,33.883197746511,0,0
transformers_3.5.0,tests/test_modeling_xlm_prophetnet.py,142,70,104,1,21,21,21,22,42,92.238665878354,0.5,93.6480639913832,5.20267022174351,187.296127982766,7,65.0952507934795,0,0
transformers_3.5.0,tests/test_pipelines_text2text_generation.py,11,8,8,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,tests/test_tokenization_openai.py,129,48,85,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,6,83.200712951406,0,0
transformers_3.5.0,tests/test_modeling_tf_transfo_xl.py,532,104,454,2,8,5,10,10,15,26,1.25,62.2861517791381,3.46034176550767,49.8289214233104,22,57.6529649684476,0,0
transformers_3.5.0,tests/test_tokenization_bert.py,301,142,222,3,19,11,20,22,31,85.4655102575916,1.57894736842105,218.277442385931,12.1265245769962,138.242380177756,33,49.0620426363046,0,0
transformers_3.5.0,tests/test_modeling_tf_longformer.py,624,321,477,10,119,108,150,129,258,853.702594782519,6.30252100840336,11400.6090245748,633.367168031933,1808.8966318992,36,34.712617186933,0,0
transformers_3.5.0,tests/test_modeling_mobilebert.py,458,197,381,8,17,17,25,25,42,93.4868683012558,5.88235294117647,1147.30564688552,63.7392026047511,195.041959970538,36,42.4367753788475,0,0
transformers_3.5.0,tests/test_modeling_tf_roberta.py,263,152,205,1,7,7,7,8,14,19.6514844544032,0.5,21,1.16666666666667,42,26,53.5389668471263,0,0
transformers_3.5.0,tests/test_modeling_flax_bert.py,42,29,29,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,6,73.5261132860422,0,0
transformers_3.5.0,tests/test_pipelines_translation.py,54,39,39,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0
transformers_3.5.0,tests/test_generation_logits_process.py,283,146,169,8,50,42,75,58,117,306.192809488736,6,4112.30265857956,228.461258809975,685.383776429926,11,57.7142564838235,0,0
transformers_3.5.0,tests/test_tokenization_mbart.py,233,111,196,4,26,31,56,30,87,130.211432671668,4.30769230769231,1838.95161398498,102.163978554721,426.899481817941,23,46.4327905769241,0,0
transformers_3.5.0,tests/test_modeling_xlm_roberta.py,69,30,32,1,11,11,11,12,22,38.0537478050103,0.5,39.4345875079327,2.19081041710737,78.8691750158654,4,81.9179877584145,0,0
transformers_3.5.0,tests/test_utils_check_copies.py,104,41,78,4,12,8,16,16,24,51.0195500086539,2.66666666666667,256,14.2222222222222,96,8,67.8732262224741,0,0
transformers_3.5.0,tests/test_modeling_flaubert.py,402,169,335,5,9,11,16,14,27,40.1389654874176,4.44444444444444,456.882590646912,25.3823661470507,102.798582895555,30,46.0708983257781,0,0
transformers_3.5.0,tests/test_tokenization_pegasus.py,69,52,52,5,31,18,35,36,53,165.18972609643,2.82258064516129,773.404103038346,42.9668946132414,274.006025076443,23,58.2983936599115,0,0
transformers_3.5.0,tests/test_retrieval_rag.py,343,197,313,4,29,21,33,33,54,148.8814488587,2.27586206896552,619.938642806673,34.4410357114819,272.397282445356,21,41.1472875117924,0,0
transformers_3.5.0,tests/test_tokenization_squeezebert.py,46,19,21,2,15,8,16,17,24,60.6033589341278,1.06666666666667,104.639048736009,5.81328048533382,98.0991081900082,5,86.5129404771989,0,0
transformers_3.5.0,tests/test_modeling_rag.py,1042,409,835,6,40,22,46,46,68,228.386898799821,3.45,1295.82763489098,71.9904241606097,375.602213011877,56,31.1340471830332,0,0
transformers_3.5.0,tests/test_modeling_prophetnet.py,1226,555,1015,10,63,68,96,73,164,409.787916129368,7.61904761904762,7734.33316309579,429.685175727544,1015.13122765632,84,22.7270753579912,0,0
transformers_3.5.0,tests/test_tokenization_t5.py,224,102,168,3,13,20,39,16,59,52.8606038379977,4.5,1062,59,236,16,55.3247251618456,0,0
transformers_3.5.0,tests/test_trainer_distributed.py,121,73,87,6,20,13,25,26,38,101.948336902074,3.75,669.812659835106,37.2118144352836,178.616709289362,17,57.5122608441215,0,0
transformers_3.5.0,tests/test_modeling_tf_albert.py,280,142,224,0,0,0,0,0,0,0,0,0,0,0,26,100,0,0
transformers_3.5.0,tests/test_modeling_tf_marian.py,197,122,133,0,0,0,0,0,0,0,0,0,0,0,22,100,0,0
transformers_3.5.0,tests/test_pipelines_zero_shot.py,141,70,118,5,10,6,11,15,17,44.8289214233104,2.75,182.647135344698,10.1470630747055,66.4171401253448,17,54.1906263792258,0,0
transformers_3.5.0,tests/test_modeling_t5.py,699,322,545,6,51,47,74,57,121,304.803467444873,4.35294117647059,3072.2174815783,170.678748976572,705.779691713934,57,35.2868337149281,0,0
transformers_3.5.0,tests/test_modeling_pegasus.py,113,71,89,4,15,8,15,19,23,66.6033589341278,2,195.404665618405,10.8558147565781,97.7023328092025,19,52.0648634828008,0,0
transformers_3.5.0,tests/test_modeling_common.py,1022,679,768,14,136,142,217,150,359,1017.19791531885,11.1691176470588,28985.4899788228,1610.30499882349,2595.14590988802,130,13.8494218580003,0,0
transformers_3.5.0,tests/test_trainer_utils.py,58,29,33,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0
transformers_3.5.0,tests/test_modeling_albert.py,282,149,230,2,3,7,8,5,15,6.75488750216347,2.66666666666667,92.8771237954945,5.1598402108608,34.8289214233104,29,52.6574323838447,0,0
transformers_3.5.0,tests/test_configuration_auto.py,53,26,24,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,8,87.8792635983591,0,0
transformers_3.5.0,tests/test_tokenization_fsmt.py,167,83,112,2,13,7,14,15,21,50.1057163358342,1.07692307692308,88.3558334699157,4.90865741499532,82.0447025077789,14,66.7913635196386,0,0
transformers_3.5.0,tests/test_modeling_auto.py,220,125,174,2,4,3,4,6,7,10,1,18.0947375050481,1.00526319472489,18.0947375050481,30,59.058899584745,0,0
transformers_3.5.0,tests/test_modeling_tf_pytorch.py,243,136,186,0,0,0,0,0,0,0,0,0,0,0,21,100,0,0
transformers_3.5.0,tests/test_modeling_electra.py,341,149,288,2,3,7,8,5,15,6.75488750216347,2.66666666666667,92.8771237954945,5.1598402108608,34.8289214233104,30,51.0798668526411,0,0
transformers_3.5.0,tests/test_tokenization_bert_japanese.py,269,138,185,2,28,18,36,30,54,136.605937817613,1.28571428571429,340.678404209391,18.9265780116329,264.97209216286,37,50.8892184017007,0,0
transformers_3.5.0,tests/test_tokenization_lxmert.py,89,43,57,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.6449800263576,11.6096404744368,7,80.9907862206158,0,0
transformers_3.5.0,tests/test_tokenization_herbert.py,128,63,88,3,18,10,19,21,29,79.8135375281251,1.58333333333333,201.680574995925,11.2044763886625,127.377205260584,9,66.8715537044767,0,0
transformers_3.5.0,tests/test_tokenization_roberta.py,198,108,141,3,14,8,16,17,24,58.0578564109699,1.71428571428571,168.1698997543,9.34277220857221,98.0991081900082,14,61.1624469686062,0,0
transformers_3.5.0,tests/test_modeling_tf_camembert.py,54,21,26,1,5,5,5,6,10,11.6096404744368,0.5,12.9248125036058,0.71804513908921,25.8496250072116,3,89.5175111163942,0,0
transformers_3.5.0,tests/test_pipelines_conversational.py,145,100,109,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.6449800263576,11.6096404744368,7,72.4574465927047,0,0
transformers_3.5.0,tests/test_tokenization_xlm.py,98,43,64,2,17,9,18,19,27,71.4868683012558,1.05882352941176,121.440751266681,6.74670840370452,114.694042862977,7,73.6590373246785,0,0
transformers_3.5.0,tests/test_tokenization_rag.py,156,71,139,2,6,3,7,8,10,17.5097750043269,1.16666666666667,35,1.94444444444444,30,12,54.8528072012897,0,0
transformers_3.5.0,tests/test_tokenization_transfo_xl.py,130,45,90,1,4,2,4,5,6,8,0.5,6.96578428466209,0.38698801581456,13.9315685693242,10,76.9993017472553,0,0
transformers_3.5.0,tests/test_model_card.py,81,38,54,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0
transformers_3.5.0,tests/test_modeling_camembert.py,55,21,28,1,5,5,5,6,10,11.6096404744368,0.5,12.9248125036058,0.71804513908921,25.8496250072116,3,89.8330492203084,0,0
transformers_3.5.0,tests/test_modeling_transfo_xl.py,666,175,568,9,32,30,58,41,88,188.529325012981,8.15625,3845.38295131463,213.632386184146,471.464576406391,42,43.8561428333037,0,0
transformers_3.5.0,tests/test_tokenization_marian.py,94,57,59,3,9,7,13,12,20,33.2842125151443,2.16666666666667,155.34837503125,8.63046527951389,71.6992500144231,11,71.9766795919497,0,0
transformers_3.5.0,tests/test_logging.py,91,52,56,2,4,3,6,6,9,10,1.5,34.8969937597356,1.93872187554087,23.2646625064904,6,76.7688718703721,0,0
transformers_3.5.0,tests/test_benchmark_tf.py,212,106,193,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0
transformers_3.5.0,tests/test_modeling_bert_generation.py,236,95,189,0,0,0,0,0,0,0,0,0,0,0,20,100,0,0
transformers_3.5.0,tests/test_activations.py,31,24,24,1,3,3,3,4,6,4.75488750216347,0.5,6,0.333333333333333,12,4,61.7976686371144,0,0
transformers_3.5.0,utils/check_dummies.py,396,195,298,9,66,63,116,75,179,427.459336890639,7.90909090909091,8818.3084970084,489.906027611578,1114.95854559876,48,39.3295928643355,0,0
transformers_3.5.0,utils/check_repo.py,400,207,295,12,131,84,156,143,240,964.39796321006,7.14503816793893,12277.8129549152,682.100719717514,1718.36912082681,69,39.894431531233,0,0
transformers_3.5.0,utils/download_glue_data.py,154,94,114,4,29,18,33,33,51,148.8814488587,2.27586206896552,585.497607095192,32.5276448386218,257.264100087281,18,58.1457854049459,0,0
transformers_3.5.0,utils/check_copies.py,295,202,198,16,109,88,167,125,255,801.732091400685,12.256880733945,21771.5907348503,1209.53281860279,1776.27499258883,52,44.0107789227748,0,0
transformers_3.5.0,utils/style_doc.py,465,310,317,17,193,128,251,210,379,1534.831076494,11.0544041450777,32319.7509104949,1795.54171724972,2923.69905119546,114,31.2819414081188,0,0
transformers_3.5.0,utils/link_tester.py,82,49,45,6,17,9,18,23,27,84.9966433055827,3.17647058823529,387.961960701831,21.5534422612128,122.136172813539,15,73.713846565063,0,0
transformers_3.5.0,utils/get_modified_files.py,34,10,9,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0
transformers_3.5.0,templates/adding_a_new_model/modeling_tf_xxx.py,842,306,614,10,84,96,175,94,271,570.17394446229,10.4166666666667,18503.0581125483,1027.94767291935,1776.29357880464,101,31.9937534160616,0,0
transformers_3.5.0,templates/adding_a_new_model/configuration_xxx.py,108,24,39,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,templates/adding_a_new_model/modeling_xxx.py,808,316,582,12,79,105,174,91,279,541.018229114645,13.2151898734177,23994.4859698546,1333.02699832526,1815.67470461544,86,33.6232029602802,0,0
transformers_3.5.0,templates/adding_a_new_model/tokenization_xxx.py,296,101,135,7,64,39,77,71,116,403.651484454403,4.2109375,3003.95928828055,166.886627126697,713.370665862543,29,60.0287888114207,0,0
transformers_3.5.0,templates/adding_a_new_model/convert_xxx_original_tf_checkpoint_to_pytorch.py,61,20,30,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,95.8316665485003,0,0
transformers_3.5.0,templates/adding_a_new_model/tests/test_tokenization_xxx.py,68,26,39,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,7,91.1194370192185,0,0
transformers_3.5.0,templates/adding_a_new_model/tests/test_modeling_tf_xxx.py,257,133,207,0,0,0,0,0,0,0,0,0,0,0,13,100,0,0
transformers_3.5.0,templates/adding_a_new_model/tests/test_modeling_xxx.py,307,165,244,2,7,9,12,9,21,21.6514844544032,1.71428571428571,114.117300051923,6.33985000288463,66.5684250302886,32,51.2570119768855,0,0
transformers_3.5.0,templates/adding_a_new_example_script/{{cookiecutter.directory_name}}/run_{{cookiecutter.example_shortcut}}.py,339,144,231,9,40,28,53,49,81,241.406448808475,5.9625,2711.69430308849,150.649683504916,454.791497373332,39,55.5373798161683,0,0
transformers_3.5.0,scripts/pegasus/build_test_sample_spm_no_bos.py,20,2,2,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,scripts/fsmt/gen-card-facebook-wmt19.py,152,20,108,1,6,3,6,7,9,15.5097750043269,0.5,12.6330971492592,0.701838730514401,25.2661942985184,2,75.2493001681339,0,0
